dataset,instance,n,m,file
mejor-caso-bt,BT-MC-5650,5650,1000,instances/mejor-caso-bt/BT-MC-5650.txt
mejor-caso-bt,BT-MC-5660,5660,1000,instances/mejor-caso-bt/BT-MC-5660.txt
mejor-caso-bt,BT-MC-5670,5670,1000,instances/mejor-caso-bt/BT-MC-5670.txt
mejor-caso-bt,BT-MC-5680,5680,1000,instances/mejor-caso-bt/BT-MC-5680.txt
mejor-caso-bt,BT-MC-5690,5690,1000,instances/mejor-caso-bt/BT-MC-5690.txt
mejor-caso-bt,BT-MC-5700,5700,1000,instances/mejor-caso-bt/BT-MC-5700.txt
mejor-caso-bt,BT-MC-5710,5710,1000,instances/mejor-caso-bt/BT-MC-5710.txt
mejor-caso-bt,BT-MC-5720,5720,1000,instances/mejor-caso-bt/BT-MC-5720.txt
mejor-caso-bt,BT-MC-5730,5730,1000,instances/mejor-caso-bt/BT-MC-5730.txt
mejor-caso-bt,BT-MC-5740,5740,1000,instances/mejor-caso-bt/BT-MC-5740.txt
mejor-caso-bt,BT-MC-5750,5750,1000,instances/mejor-caso-bt/BT-MC-5750.txt
mejor-caso-bt,BT-MC-5760,5760,1000,instances/mejor-caso-bt/BT-MC-5760.txt
mejor-caso-bt,BT-MC-5770,5770,1000,instances/mejor-caso-bt/BT-MC-5770.txt
mejor-caso-bt,BT-MC-5780,5780,1000,instances/mejor-caso-bt/BT-MC-5780.txt
mejor-caso-bt,BT-MC-5790,5790,1000,instances/mejor-caso-bt/BT-MC-5790.txt
mejor-caso-bt,BT-MC-5800,5800,1000,instances/mejor-caso-bt/BT-MC-5800.txt
mejor-caso-bt,BT-MC-5810,5810,1000,instances/mejor-caso-bt/BT-MC-5810.txt
mejor-caso-bt,BT-MC-5820,5820,1000,instances/mejor-caso-bt/BT-MC-5820.txt
mejor-caso-bt,BT-MC-5830,5830,1000,instances/mejor-caso-bt/BT-MC-5830.txt
mejor-caso-bt,BT-MC-5840,5840,1000,instances/mejor-caso-bt/BT-MC-5840.txt
mejor-caso-bt,BT-MC-5850,5850,1000,instances/mejor-caso-bt/BT-MC-5850.txt
mejor-caso-bt,BT-MC-5860,5860,1000,instances/mejor-caso-bt/BT-MC-5860.txt
mejor-caso-bt,BT-MC-5870,5870,1000,instances/mejor-caso-bt/BT-MC-5870.txt
mejor-caso-bt,BT-MC-5880,5880,1000,instances/mejor-caso-bt/BT-MC-5880.txt
mejor-caso-bt,BT-MC-5890,5890,1000,instances/mejor-caso-bt/BT-MC-5890.txt
mejor-caso-bt,BT-MC-5900,5900,1000,instances/mejor-caso-bt/BT-MC-5900.txt
mejor-caso-bt,BT-MC-5910,5910,1000,instances/mejor-caso-bt/BT-MC-5910.txt
mejor-caso-bt,BT-MC-5920,5920,1000,instances/mejor-caso-bt/BT-MC-5920.txt
mejor-caso-bt,BT-MC-5930,5930,1000,instances/mejor-caso-bt/BT-MC-5930.txt
mejor-caso-bt,BT-MC-5940,5940,1000,instances/mejor-caso-bt/BT-MC-5940.txt
mejor-caso-bt,BT-MC-5950,5950,1000,instances/mejor-caso-bt/BT-MC-5950.txt
mejor-caso-bt,BT-MC-5960,5960,1000,instances/mejor-caso-bt/BT-MC-5960.txt
mejor-caso-bt,BT-MC-5970,5970,1000,instances/mejor-caso-bt/BT-MC-5970.txt
mejor-caso-bt,BT-MC-5980,5980,1000,instances/mejor-caso-bt/BT-MC-5980.txt
mejor-caso-bt,BT-MC-5990,5990,1000,instances/mejor-caso-bt/BT-MC-5990.txt
mejor-caso-bt,BT-MC-6000,6000,1000,instances/mejor-caso-bt/BT-MC-6000.txt
mejor-caso-bt,BT-MC-6010,6010,1000,instances/mejor-caso-bt/BT-MC-6010.txt
mejor-caso-bt,BT-MC-6020,6020,1000,instances/mejor-caso-bt/BT-MC-6020.txt
mejor-caso-bt,BT-MC-6030,6030,1000,instances/mejor-caso-bt/BT-MC-6030.txt
mejor-caso-bt,BT-MC-6040,6040,1000,instances/mejor-caso-bt/BT-MC-6040.txt
mejor-caso-bt,BT-MC-6050,6050,1000,instances/mejor-caso-bt/BT-MC-6050.txt
mejor-caso-bt,BT-MC-6060,6060,1000,instances/mejor-caso-bt/BT-MC-6060.txt
mejor-caso-bt,BT-MC-6070,6070,1000,instances/mejor-caso-bt/BT-MC-6070.txt
mejor-caso-bt,BT-MC-6080,6080,1000,instances/mejor-caso-bt/BT-MC-6080.txt
mejor-caso-bt,BT-MC-6090,6090,1000,instances/mejor-caso-bt/BT-MC-6090.txt
mejor-caso-bt,BT-MC-6100,6100,1000,instances/mejor-caso-bt/BT-MC-6100.txt
mejor-caso-bt,BT-MC-6110,6110,1000,instances/mejor-caso-bt/BT-MC-6110.txt
mejor-caso-bt,BT-MC-6120,6120,1000,instances/mejor-caso-bt/BT-MC-6120.txt
mejor-caso-bt,BT-MC-6130,6130,1000,instances/mejor-caso-bt/BT-MC-6130.txt
mejor-caso-bt,BT-MC-6140,6140,1000,instances/mejor-caso-bt/BT-MC-6140.txt
mejor-caso-bt,BT-MC-6150,6150,1000,instances/mejor-caso-bt/BT-MC-6150.txt
mejor-caso-bt,BT-MC-6160,6160,1000,instances/mejor-caso-bt/BT-MC-6160.txt
mejor-caso-bt,BT-MC-6170,6170,1000,instances/mejor-caso-bt/BT-MC-6170.txt
mejor-caso-bt,BT-MC-6180,6180,1000,instances/mejor-caso-bt/BT-MC-6180.txt
mejor-caso-bt,BT-MC-6190,6190,1000,instances/mejor-caso-bt/BT-MC-6190.txt
mejor-caso-bt,BT-MC-6200,6200,1000,instances/mejor-caso-bt/BT-MC-6200.txt
mejor-caso-bt,BT-MC-6210,6210,1000,instances/mejor-caso-bt/BT-MC-6210.txt
mejor-caso-bt,BT-MC-6220,6220,1000,instances/mejor-caso-bt/BT-MC-6220.txt
mejor-caso-bt,BT-MC-6230,6230,1000,instances/mejor-caso-bt/BT-MC-6230.txt
mejor-caso-bt,BT-MC-6240,6240,1000,instances/mejor-caso-bt/BT-MC-6240.txt
mejor-caso-bt,BT-MC-6250,6250,1000,instances/mejor-caso-bt/BT-MC-6250.txt
mejor-caso-bt,BT-MC-6260,6260,1000,instances/mejor-caso-bt/BT-MC-6260.txt
mejor-caso-bt,BT-MC-6270,6270,1000,instances/mejor-caso-bt/BT-MC-6270.txt
mejor-caso-bt,BT-MC-6280,6280,1000,instances/mejor-caso-bt/BT-MC-6280.txt
mejor-caso-bt,BT-MC-6290,6290,1000,instances/mejor-caso-bt/BT-MC-6290.txt
mejor-caso-bt,BT-MC-6300,6300,1000,instances/mejor-caso-bt/BT-MC-6300.txt
mejor-caso-bt,BT-MC-6310,6310,1000,instances/mejor-caso-bt/BT-MC-6310.txt
mejor-caso-bt,BT-MC-6320,6320,1000,instances/mejor-caso-bt/BT-MC-6320.txt
mejor-caso-bt,BT-MC-6330,6330,1000,instances/mejor-caso-bt/BT-MC-6330.txt
mejor-caso-bt,BT-MC-6340,6340,1000,instances/mejor-caso-bt/BT-MC-6340.txt
mejor-caso-bt,BT-MC-6350,6350,1000,instances/mejor-caso-bt/BT-MC-6350.txt
mejor-caso-bt,BT-MC-6360,6360,1000,instances/mejor-caso-bt/BT-MC-6360.txt
mejor-caso-bt,BT-MC-6370,6370,1000,instances/mejor-caso-bt/BT-MC-6370.txt
mejor-caso-bt,BT-MC-6380,6380,1000,instances/mejor-caso-bt/BT-MC-6380.txt
mejor-caso-bt,BT-MC-6390,6390,1000,instances/mejor-caso-bt/BT-MC-6390.txt
mejor-caso-bt,BT-MC-6400,6400,1000,instances/mejor-caso-bt/BT-MC-6400.txt
mejor-caso-bt,BT-MC-6410,6410,1000,instances/mejor-caso-bt/BT-MC-6410.txt
mejor-caso-bt,BT-MC-6420,6420,1000,instances/mejor-caso-bt/BT-MC-6420.txt
mejor-caso-bt,BT-MC-6430,6430,1000,instances/mejor-caso-bt/BT-MC-6430.txt
mejor-caso-bt,BT-MC-6440,6440,1000,instances/mejor-caso-bt/BT-MC-6440.txt
mejor-caso-bt,BT-MC-6450,6450,1000,instances/mejor-caso-bt/BT-MC-6450.txt
mejor-caso-bt,BT-MC-6460,6460,1000,instances/mejor-caso-bt/BT-MC-6460.txt
mejor-caso-bt,BT-MC-6470,6470,1000,instances/mejor-caso-bt/BT-MC-6470.txt
mejor-caso-bt,BT-MC-6480,6480,1000,instances/mejor-caso-bt/BT-MC-6480.txt
mejor-caso-bt,BT-MC-6490,6490,1000,instances/mejor-caso-bt/BT-MC-6490.txt
mejor-caso-bt,BT-MC-6500,6500,1000,instances/mejor-caso-bt/BT-MC-6500.txt
mejor-caso-bt,BT-MC-6510,6510,1000,instances/mejor-caso-bt/BT-MC-6510.txt
mejor-caso-bt,BT-MC-6520,6520,1000,instances/mejor-caso-bt/BT-MC-6520.txt
mejor-caso-bt,BT-MC-6530,6530,1000,instances/mejor-caso-bt/BT-MC-6530.txt
mejor-caso-bt,BT-MC-6540,6540,1000,instances/mejor-caso-bt/BT-MC-6540.txt
mejor-caso-bt,BT-MC-6550,6550,1000,instances/mejor-caso-bt/BT-MC-6550.txt
mejor-caso-bt,BT-MC-6560,6560,1000,instances/mejor-caso-bt/BT-MC-6560.txt
mejor-caso-bt,BT-MC-6570,6570,1000,instances/mejor-caso-bt/BT-MC-6570.txt
mejor-caso-bt,BT-MC-6580,6580,1000,instances/mejor-caso-bt/BT-MC-6580.txt
mejor-caso-bt,BT-MC-6590,6590,1000,instances/mejor-caso-bt/BT-MC-6590.txt
mejor-caso-bt,BT-MC-6600,6600,1000,instances/mejor-caso-bt/BT-MC-6600.txt
mejor-caso-bt,BT-MC-6610,6610,1000,instances/mejor-caso-bt/BT-MC-6610.txt
mejor-caso-bt,BT-MC-6620,6620,1000,instances/mejor-caso-bt/BT-MC-6620.txt
mejor-caso-bt,BT-MC-6630,6630,1000,instances/mejor-caso-bt/BT-MC-6630.txt
mejor-caso-bt,BT-MC-6640,6640,1000,instances/mejor-caso-bt/BT-MC-6640.txt
mejor-caso-bt,BT-MC-6650,6650,1000,instances/mejor-caso-bt/BT-MC-6650.txt
mejor-caso-bt,BT-MC-6660,6660,1000,instances/mejor-caso-bt/BT-MC-6660.txt
mejor-caso-bt,BT-MC-6670,6670,1000,instances/mejor-caso-bt/BT-MC-6670.txt
mejor-caso-bt,BT-MC-6680,6680,1000,instances/mejor-caso-bt/BT-MC-6680.txt
mejor-caso-bt,BT-MC-6690,6690,1000,instances/mejor-caso-bt/BT-MC-6690.txt
mejor-caso-bt,BT-MC-6700,6700,1000,instances/mejor-caso-bt/BT-MC-6700.txt
mejor-caso-bt,BT-MC-6710,6710,1000,instances/mejor-caso-bt/BT-MC-6710.txt
mejor-caso-bt,BT-MC-6720,6720,1000,instances/mejor-caso-bt/BT-MC-6720.txt
mejor-caso-bt,BT-MC-6730,6730,1000,instances/mejor-caso-bt/BT-MC-6730.txt
mejor-caso-bt,BT-MC-6740,6740,1000,instances/mejor-caso-bt/BT-MC-6740.txt
mejor-caso-bt,BT-MC-6750,6750,1000,instances/mejor-caso-bt/BT-MC-6750.txt
mejor-caso-bt,BT-MC-6760,6760,1000,instances/mejor-caso-bt/BT-MC-6760.txt
mejor-caso-bt,BT-MC-6770,6770,1000,instances/mejor-caso-bt/BT-MC-6770.txt
mejor-caso-bt,BT-MC-6780,6780,1000,instances/mejor-caso-bt/BT-MC-6780.txt
mejor-caso-bt,BT-MC-6790,6790,1000,instances/mejor-caso-bt/BT-MC-6790.txt
mejor-caso-bt,BT-MC-6800,6800,1000,instances/mejor-caso-bt/BT-MC-6800.txt
mejor-caso-bt,BT-MC-6810,6810,1000,instances/mejor-caso-bt/BT-MC-6810.txt
mejor-caso-bt,BT-MC-6820,6820,1000,instances/mejor-caso-bt/BT-MC-6820.txt
mejor-caso-bt,BT-MC-6830,6830,1000,instances/mejor-caso-bt/BT-MC-6830.txt
mejor-caso-bt,BT-MC-6840,6840,1000,instances/mejor-caso-bt/BT-MC-6840.txt
mejor-caso-bt,BT-MC-6850,6850,1000,instances/mejor-caso-bt/BT-MC-6850.txt
mejor-caso-bt,BT-MC-6860,6860,1000,instances/mejor-caso-bt/BT-MC-6860.txt
mejor-caso-bt,BT-MC-6870,6870,1000,instances/mejor-caso-bt/BT-MC-6870.txt
mejor-caso-bt,BT-MC-6880,6880,1000,instances/mejor-caso-bt/BT-MC-6880.txt
mejor-caso-bt,BT-MC-6890,6890,1000,instances/mejor-caso-bt/BT-MC-6890.txt
mejor-caso-bt,BT-MC-6900,6900,1000,instances/mejor-caso-bt/BT-MC-6900.txt
mejor-caso-bt,BT-MC-6910,6910,1000,instances/mejor-caso-bt/BT-MC-6910.txt
mejor-caso-bt,BT-MC-6920,6920,1000,instances/mejor-caso-bt/BT-MC-6920.txt
mejor-caso-bt,BT-MC-6930,6930,1000,instances/mejor-caso-bt/BT-MC-6930.txt
mejor-caso-bt,BT-MC-6940,6940,1000,instances/mejor-caso-bt/BT-MC-6940.txt
mejor-caso-bt,BT-MC-6950,6950,1000,instances/mejor-caso-bt/BT-MC-6950.txt
mejor-caso-bt,BT-MC-6960,6960,1000,instances/mejor-caso-bt/BT-MC-6960.txt
mejor-caso-bt,BT-MC-6970,6970,1000,instances/mejor-caso-bt/BT-MC-6970.txt
mejor-caso-bt,BT-MC-6980,6980,1000,instances/mejor-caso-bt/BT-MC-6980.txt
mejor-caso-bt,BT-MC-6990,6990,1000,instances/mejor-caso-bt/BT-MC-6990.txt
mejor-caso-bt,BT-MC-7000,7000,1000,instances/mejor-caso-bt/BT-MC-7000.txt
mejor-caso-bt,BT-MC-7010,7010,1000,instances/mejor-caso-bt/BT-MC-7010.txt
mejor-caso-bt,BT-MC-7020,7020,1000,instances/mejor-caso-bt/BT-MC-7020.txt
mejor-caso-bt,BT-MC-7030,7030,1000,instances/mejor-caso-bt/BT-MC-7030.txt
mejor-caso-bt,BT-MC-7040,7040,1000,instances/mejor-caso-bt/BT-MC-7040.txt
mejor-caso-bt,BT-MC-7050,7050,1000,instances/mejor-caso-bt/BT-MC-7050.txt
mejor-caso-bt,BT-MC-7060,7060,1000,instances/mejor-caso-bt/BT-MC-7060.txt
mejor-caso-bt,BT-MC-7070,7070,1000,instances/mejor-caso-bt/BT-MC-7070.txt
mejor-caso-bt,BT-MC-7080,7080,1000,instances/mejor-caso-bt/BT-MC-7080.txt
mejor-caso-bt,BT-MC-7090,7090,1000,instances/mejor-caso-bt/BT-MC-7090.txt
mejor-caso-bt,BT-MC-7100,7100,1000,instances/mejor-caso-bt/BT-MC-7100.txt
mejor-caso-bt,BT-MC-7110,7110,1000,instances/mejor-caso-bt/BT-MC-7110.txt
mejor-caso-bt,BT-MC-7120,7120,1000,instances/mejor-caso-bt/BT-MC-7120.txt
mejor-caso-bt,BT-MC-7130,7130,1000,instances/mejor-caso-bt/BT-MC-7130.txt
mejor-caso-bt,BT-MC-7140,7140,1000,instances/mejor-caso-bt/BT-MC-7140.txt
mejor-caso-bt,BT-MC-7150,7150,1000,instances/mejor-caso-bt/BT-MC-7150.txt
mejor-caso-bt,BT-MC-7160,7160,1000,instances/mejor-caso-bt/BT-MC-7160.txt
mejor-caso-bt,BT-MC-7170,7170,1000,instances/mejor-caso-bt/BT-MC-7170.txt
mejor-caso-bt,BT-MC-7180,7180,1000,instances/mejor-caso-bt/BT-MC-7180.txt
mejor-caso-bt,BT-MC-7190,7190,1000,instances/mejor-caso-bt/BT-MC-7190.txt
mejor-caso-bt,BT-MC-7200,7200,1000,instances/mejor-caso-bt/BT-MC-7200.txt
mejor-caso-bt,BT-MC-7210,7210,1000,instances/mejor-caso-bt/BT-MC-7210.txt
mejor-caso-bt,BT-MC-7220,7220,1000,instances/mejor-caso-bt/BT-MC-7220.txt
mejor-caso-bt,BT-MC-7230,7230,1000,instances/mejor-caso-bt/BT-MC-7230.txt
mejor-caso-bt,BT-MC-7240,7240,1000,instances/mejor-caso-bt/BT-MC-7240.txt
mejor-caso-bt,BT-MC-7250,7250,1000,instances/mejor-caso-bt/BT-MC-7250.txt
mejor-caso-bt,BT-MC-7260,7260,1000,instances/mejor-caso-bt/BT-MC-7260.txt
mejor-caso-bt,BT-MC-7270,7270,1000,instances/mejor-caso-bt/BT-MC-7270.txt
mejor-caso-bt,BT-MC-7280,7280,1000,instances/mejor-caso-bt/BT-MC-7280.txt
mejor-caso-bt,BT-MC-7290,7290,1000,instances/mejor-caso-bt/BT-MC-7290.txt
mejor-caso-bt,BT-MC-7300,7300,1000,instances/mejor-caso-bt/BT-MC-7300.txt
mejor-caso-bt,BT-MC-7310,7310,1000,instances/mejor-caso-bt/BT-MC-7310.txt
mejor-caso-bt,BT-MC-7320,7320,1000,instances/mejor-caso-bt/BT-MC-7320.txt
mejor-caso-bt,BT-MC-7330,7330,1000,instances/mejor-caso-bt/BT-MC-7330.txt
mejor-caso-bt,BT-MC-7340,7340,1000,instances/mejor-caso-bt/BT-MC-7340.txt
mejor-caso-bt,BT-MC-7350,7350,1000,instances/mejor-caso-bt/BT-MC-7350.txt
mejor-caso-bt,BT-MC-7360,7360,1000,instances/mejor-caso-bt/BT-MC-7360.txt
mejor-caso-bt,BT-MC-7370,7370,1000,instances/mejor-caso-bt/BT-MC-7370.txt
mejor-caso-bt,BT-MC-7380,7380,1000,instances/mejor-caso-bt/BT-MC-7380.txt
mejor-caso-bt,BT-MC-7390,7390,1000,instances/mejor-caso-bt/BT-MC-7390.txt
mejor-caso-bt,BT-MC-7400,7400,1000,instances/mejor-caso-bt/BT-MC-7400.txt
mejor-caso-bt,BT-MC-7410,7410,1000,instances/mejor-caso-bt/BT-MC-7410.txt
mejor-caso-bt,BT-MC-7420,7420,1000,instances/mejor-caso-bt/BT-MC-7420.txt
mejor-caso-bt,BT-MC-7430,7430,1000,instances/mejor-caso-bt/BT-MC-7430.txt
mejor-caso-bt,BT-MC-7440,7440,1000,instances/mejor-caso-bt/BT-MC-7440.txt
mejor-caso-bt,BT-MC-7450,7450,1000,instances/mejor-caso-bt/BT-MC-7450.txt
mejor-caso-bt,BT-MC-7460,7460,1000,instances/mejor-caso-bt/BT-MC-7460.txt
mejor-caso-bt,BT-MC-7470,7470,1000,instances/mejor-caso-bt/BT-MC-7470.txt
mejor-caso-bt,BT-MC-7480,7480,1000,instances/mejor-caso-bt/BT-MC-7480.txt
mejor-caso-bt,BT-MC-7490,7490,1000,instances/mejor-caso-bt/BT-MC-7490.txt
mejor-caso-bt,BT-MC-7500,7500,1000,instances/mejor-caso-bt/BT-MC-7500.txt
mejor-caso-bt,BT-MC-7510,7510,1000,instances/mejor-caso-bt/BT-MC-7510.txt
mejor-caso-bt,BT-MC-7520,7520,1000,instances/mejor-caso-bt/BT-MC-7520.txt
mejor-caso-bt,BT-MC-7530,7530,1000,instances/mejor-caso-bt/BT-MC-7530.txt
mejor-caso-bt,BT-MC-7540,7540,1000,instances/mejor-caso-bt/BT-MC-7540.txt
mejor-caso-bt,BT-MC-7550,7550,1000,instances/mejor-caso-bt/BT-MC-7550.txt
mejor-caso-bt,BT-MC-7560,7560,1000,instances/mejor-caso-bt/BT-MC-7560.txt
mejor-caso-bt,BT-MC-7570,7570,1000,instances/mejor-caso-bt/BT-MC-7570.txt
mejor-caso-bt,BT-MC-7580,7580,1000,instances/mejor-caso-bt/BT-MC-7580.txt
mejor-caso-bt,BT-MC-7590,7590,1000,instances/mejor-caso-bt/BT-MC-7590.txt
mejor-caso-bt,BT-MC-7600,7600,1000,instances/mejor-caso-bt/BT-MC-7600.txt
mejor-caso-bt,BT-MC-7610,7610,1000,instances/mejor-caso-bt/BT-MC-7610.txt
mejor-caso-bt,BT-MC-7620,7620,1000,instances/mejor-caso-bt/BT-MC-7620.txt
mejor-caso-bt,BT-MC-7630,7630,1000,instances/mejor-caso-bt/BT-MC-7630.txt
mejor-caso-bt,BT-MC-7640,7640,1000,instances/mejor-caso-bt/BT-MC-7640.txt
mejor-caso-bt,BT-MC-7650,7650,1000,instances/mejor-caso-bt/BT-MC-7650.txt
mejor-caso-bt,BT-MC-7660,7660,1000,instances/mejor-caso-bt/BT-MC-7660.txt
mejor-caso-bt,BT-MC-7670,7670,1000,instances/mejor-caso-bt/BT-MC-7670.txt
mejor-caso-bt,BT-MC-7680,7680,1000,instances/mejor-caso-bt/BT-MC-7680.txt
mejor-caso-bt,BT-MC-7690,7690,1000,instances/mejor-caso-bt/BT-MC-7690.txt
mejor-caso-bt,BT-MC-7700,7700,1000,instances/mejor-caso-bt/BT-MC-7700.txt
mejor-caso-bt,BT-MC-7710,7710,1000,instances/mejor-caso-bt/BT-MC-7710.txt
mejor-caso-bt,BT-MC-7720,7720,1000,instances/mejor-caso-bt/BT-MC-7720.txt
mejor-caso-bt,BT-MC-7730,7730,1000,instances/mejor-caso-bt/BT-MC-7730.txt
mejor-caso-bt,BT-MC-7740,7740,1000,instances/mejor-caso-bt/BT-MC-7740.txt
mejor-caso-bt,BT-MC-7750,7750,1000,instances/mejor-caso-bt/BT-MC-7750.txt
mejor-caso-bt,BT-MC-7760,7760,1000,instances/mejor-caso-bt/BT-MC-7760.txt
mejor-caso-bt,BT-MC-7770,7770,1000,instances/mejor-caso-bt/BT-MC-7770.txt
mejor-caso-bt,BT-MC-7780,7780,1000,instances/mejor-caso-bt/BT-MC-7780.txt
mejor-caso-bt,BT-MC-7790,7790,1000,instances/mejor-caso-bt/BT-MC-7790.txt
mejor-caso-bt,BT-MC-7800,7800,1000,instances/mejor-caso-bt/BT-MC-7800.txt
mejor-caso-bt,BT-MC-7810,7810,1000,instances/mejor-caso-bt/BT-MC-7810.txt
mejor-caso-bt,BT-MC-7820,7820,1000,instances/mejor-caso-bt/BT-MC-7820.txt
mejor-caso-bt,BT-MC-7830,7830,1000,instances/mejor-caso-bt/BT-MC-7830.txt
mejor-caso-bt,BT-MC-7840,7840,1000,instances/mejor-caso-bt/BT-MC-7840.txt
mejor-caso-bt,BT-MC-7850,7850,1000,instances/mejor-caso-bt/BT-MC-7850.txt
mejor-caso-bt,BT-MC-7860,7860,1000,instances/mejor-caso-bt/BT-MC-7860.txt
mejor-caso-bt,BT-MC-7870,7870,1000,instances/mejor-caso-bt/BT-MC-7870.txt
mejor-caso-bt,BT-MC-7880,7880,1000,instances/mejor-caso-bt/BT-MC-7880.txt
mejor-caso-bt,BT-MC-7890,7890,1000,instances/mejor-caso-bt/BT-MC-7890.txt
mejor-caso-bt,BT-MC-7900,7900,1000,instances/mejor-caso-bt/BT-MC-7900.txt
mejor-caso-bt,BT-MC-7910,7910,1000,instances/mejor-caso-bt/BT-MC-7910.txt
mejor-caso-bt,BT-MC-7920,7920,1000,instances/mejor-caso-bt/BT-MC-7920.txt
mejor-caso-bt,BT-MC-7930,7930,1000,instances/mejor-caso-bt/BT-MC-7930.txt
mejor-caso-bt,BT-MC-7940,7940,1000,instances/mejor-caso-bt/BT-MC-7940.txt
mejor-caso-bt,BT-MC-7950,7950,1000,instances/mejor-caso-bt/BT-MC-7950.txt
mejor-caso-bt,BT-MC-7960,7960,1000,instances/mejor-caso-bt/BT-MC-7960.txt
mejor-caso-bt,BT-MC-7970,7970,1000,instances/mejor-caso-bt/BT-MC-7970.txt
mejor-caso-bt,BT-MC-7980,7980,1000,instances/mejor-caso-bt/BT-MC-7980.txt
mejor-caso-bt,BT-MC-7990,7990,1000,instances/mejor-caso-bt/BT-MC-7990.txt
mejor-caso-bt,BT-MC-8000,8000,1000,instances/mejor-caso-bt/BT-MC-8000.txt
mejor-caso-bt,BT-MC-8010,8010,1000,instances/mejor-caso-bt/BT-MC-8010.txt
mejor-caso-bt,BT-MC-8020,8020,1000,instances/mejor-caso-bt/BT-MC-8020.txt
mejor-caso-bt,BT-MC-8030,8030,1000,instances/mejor-caso-bt/BT-MC-8030.txt
mejor-caso-bt,BT-MC-8040,8040,1000,instances/mejor-caso-bt/BT-MC-8040.txt
mejor-caso-bt,BT-MC-8050,8050,1000,instances/mejor-caso-bt/BT-MC-8050.txt
mejor-caso-bt,BT-MC-8060,8060,1000,instances/mejor-caso-bt/BT-MC-8060.txt
mejor-caso-bt,BT-MC-8070,8070,1000,instances/mejor-caso-bt/BT-MC-8070.txt
mejor-caso-bt,BT-MC-8080,8080,1000,instances/mejor-caso-bt/BT-MC-8080.txt
mejor-caso-bt,BT-MC-8090,8090,1000,instances/mejor-caso-bt/BT-MC-8090.txt
mejor-caso-bt,BT-MC-8100,8100,1000,instances/mejor-caso-bt/BT-MC-8100.txt
mejor-caso-bt,BT-MC-8110,8110,1000,instances/mejor-caso-bt/BT-MC-8110.txt
mejor-caso-bt,BT-MC-8120,8120,1000,instances/mejor-caso-bt/BT-MC-8120.txt
mejor-caso-bt,BT-MC-8130,8130,1000,instances/mejor-caso-bt/BT-MC-8130.txt
mejor-caso-bt,BT-MC-8140,8140,1000,instances/mejor-caso-bt/BT-MC-8140.txt
mejor-caso-bt,BT-MC-8150,8150,1000,instances/mejor-caso-bt/BT-MC-8150.txt
mejor-caso-bt,BT-MC-8160,8160,1000,instances/mejor-caso-bt/BT-MC-8160.txt
mejor-caso-bt,BT-MC-8170,8170,1000,instances/mejor-caso-bt/BT-MC-8170.txt
mejor-caso-bt,BT-MC-8180,8180,1000,instances/mejor-caso-bt/BT-MC-8180.txt
mejor-caso-bt,BT-MC-8190,8190,1000,instances/mejor-caso-bt/BT-MC-8190.txt
mejor-caso-bt,BT-MC-8200,8200,1000,instances/mejor-caso-bt/BT-MC-8200.txt
mejor-caso-bt,BT-MC-8210,8210,1000,instances/mejor-caso-bt/BT-MC-8210.txt
mejor-caso-bt,BT-MC-8220,8220,1000,instances/mejor-caso-bt/BT-MC-8220.txt
mejor-caso-bt,BT-MC-8230,8230,1000,instances/mejor-caso-bt/BT-MC-8230.txt
mejor-caso-bt,BT-MC-8240,8240,1000,instances/mejor-caso-bt/BT-MC-8240.txt
mejor-caso-bt,BT-MC-8250,8250,1000,instances/mejor-caso-bt/BT-MC-8250.txt
mejor-caso-bt,BT-MC-8260,8260,1000,instances/mejor-caso-bt/BT-MC-8260.txt
mejor-caso-bt,BT-MC-8270,8270,1000,instances/mejor-caso-bt/BT-MC-8270.txt
mejor-caso-bt,BT-MC-8280,8280,1000,instances/mejor-caso-bt/BT-MC-8280.txt
mejor-caso-bt,BT-MC-8290,8290,1000,instances/mejor-caso-bt/BT-MC-8290.txt
mejor-caso-bt,BT-MC-8300,8300,1000,instances/mejor-caso-bt/BT-MC-8300.txt
mejor-caso-bt,BT-MC-8310,8310,1000,instances/mejor-caso-bt/BT-MC-8310.txt
mejor-caso-bt,BT-MC-8320,8320,1000,instances/mejor-caso-bt/BT-MC-8320.txt
mejor-caso-bt,BT-MC-8330,8330,1000,instances/mejor-caso-bt/BT-MC-8330.txt
mejor-caso-bt,BT-MC-8340,8340,1000,instances/mejor-caso-bt/BT-MC-8340.txt
mejor-caso-bt,BT-MC-8350,8350,1000,instances/mejor-caso-bt/BT-MC-8350.txt
mejor-caso-bt,BT-MC-8360,8360,1000,instances/mejor-caso-bt/BT-MC-8360.txt
mejor-caso-bt,BT-MC-8370,8370,1000,instances/mejor-caso-bt/BT-MC-8370.txt
mejor-caso-bt,BT-MC-8380,8380,1000,instances/mejor-caso-bt/BT-MC-8380.txt
mejor-caso-bt,BT-MC-8390,8390,1000,instances/mejor-caso-bt/BT-MC-8390.txt
mejor-caso-bt,BT-MC-8400,8400,1000,instances/mejor-caso-bt/BT-MC-8400.txt
mejor-caso-bt,BT-MC-8410,8410,1000,instances/mejor-caso-bt/BT-MC-8410.txt
mejor-caso-bt,BT-MC-8420,8420,1000,instances/mejor-caso-bt/BT-MC-8420.txt
mejor-caso-bt,BT-MC-8430,8430,1000,instances/mejor-caso-bt/BT-MC-8430.txt
